id,slug,bucket,cross_book_dup,grounded_signals,hallucination_tells,dup_windows,max_fanout,ctx_len,reasoning,title
6623,hello-world-2,GROUNDED,1,named-law,broader trend | tensions surrounding,49,387,504,"signals: named-law; cross-book-dup (49 windows, max fan-out 387)",Hello World. 2
6624,tiananmen,GROUNDED,1,named-law,,17,387,592,"signals: named-law; cross-book-dup (17 windows, max fan-out 387)",Tiananmen
6625,china-since-tiananmen-political-economic-and-social-conflicts-documents-and-analysis,GROUNDED,1,named-law,broader trend,30,387,651,"signals: named-law; cross-book-dup (30 windows, max fan-out 387)","China Since Tiananmen : Political, Economic and Social Conflicts - Documents and Analysis"
6627,bhupat-singh,THIN,0,,,0,0,589,"no signals, no tells (len=589)",Bhupat Singh
6630,lonely-planet,GROUNDED,1,named-law,broader trend,52,387,540,"signals: named-law; cross-book-dup (52 windows, max fan-out 387)",Lonely Planet
6631,tiananmen-the-rape-of-peking,GROUNDED,1,named-law,broader trend,36,387,512,"signals: named-law; cross-book-dup (36 windows, max fan-out 387)",Tiananmen : the rape of Peking
6632,wild-lily-prairie-fire-chinas-road-to-democracy-yanan-to-tiananmen-1942-1989,GROUNDED,1,named-law,,19,387,595,"signals: named-law; cross-book-dup (19 windows, max fan-out 387)","Wild Lily, Prairie Fire : China's Road to Democracy, Yan'an to Tian'anmen, 1942-1989"
6633,levolution-creatrice,THIN,0,,,0,0,486,"no signals, no tells (len=486)",L'évolution créatrice
6635,beijing-review,GROUNDED,1,named-law,broader trend,23,387,436,"signals: named-law; cross-book-dup (23 windows, max fan-out 387)",Beijing Review
6637,tiananmen-diary-thirteen-days-in-june,GROUNDED,1,named-law,broader trend,30,387,623,"signals: named-law; cross-book-dup (30 windows, max fan-out 387)",Tiananmen diary : thirteen days in June
6642,tiananmen-square-t-ien-an-men,GROUNDED,1,named-law,broader trend | This action reflects,19,140,536,"signals: named-law; cross-book-dup (19 windows, max fan-out 140)",Tiananmen Square = Tʻien-an-men
6643,the-chinese-peoples-movement-perspectives-on-spring-1989,GROUNDED,1,named-law,broader trend,52,140,653,"signals: named-law; cross-book-dup (52 windows, max fan-out 140)","The Chinese People's Movement : perspectives on spring, 1989"
6645,captive-kashmir-story-of-a-betrayed-and-enslaved-people,THIN,0,,,0,0,580,"no signals, no tells (len=580)",Captive Kashmir: Story of a Betrayed and Enslaved People
6649,mandate-of-heaven-a-new-generation-of-entrepreneurs-dissidents-bohemians-and-technocrats-lays-claim-to-chinas-future,GROUNDED,1,named-law,broader trend,35,74,611,"signals: named-law; cross-book-dup (35 windows, max fan-out 74)","Mandate of heaven : a new generation of entrepreneurs, dissidents, Bohemians and technocrats lays claim to China's future"
6652,six-chapters-in-a-mans-life,THIN,0,,,0,0,460,"no signals, no tells (len=460)",Six Chapters in a Man's Life
6655,neither-gods-nor-emperors-students-and-the-struggle-for-democracy-in-china,GROUNDED,1,named-law,broader trend,34,387,673,"signals: named-law; cross-book-dup (34 windows, max fan-out 387)",Neither gods nor emperors : students and the struggle for democracy in China
6660,popular-protest-and-political-culture-in-modern-china,GROUNDED,1,named-law,broader trend,21,387,622,"signals: named-law; cross-book-dup (21 windows, max fan-out 387)",Popular protest and political culture in modern China
6665,resistance-chaos-and-control-in-china-taiping-rebels-taiwanese-ghosts-and-tiananmen,GROUNDED,1,named-law,broader trend,36,387,623,"signals: named-law; cross-book-dup (36 windows, max fan-out 387)","Resistance, chaos, and control in China : Taiping rebels, Taiwanese ghosts, and Tiananmen"
6667,the-jewel-in-the-lotus,THIN,0,,,0,0,481,"no signals, no tells (len=481)",The Jewel in the Lotus
6677,chinese-democracy-and-the-crisis-of-1989-chinese-and-american-reflections,GROUNDED,1,named-law,broader trend,15,140,593,"signals: named-law; cross-book-dup (15 windows, max fan-out 140)",Chinese democracy and the crisis of 1989 : Chinese and American reflections
6690,the-aftermath-of-the-1989-tiananmen-crisis-in-mainland-china,GROUNDED,1,named-law,broader trend,30,387,501,"signals: named-law; cross-book-dup (30 windows, max fan-out 387)",The aftermath of the 1989 Tiananmen crisis in mainland China
6695,the-dragons-brood-conversations-with-young-chinese,GROUNDED,1,named-law,broader trend,36,387,585,"signals: named-law; cross-book-dup (36 windows, max fan-out 387)",The dragon's brood : conversations with young Chinese
6696,china-since-tiananmen-from-deng-xiaoping-to-hu-jintao,GROUNDED,1,named-law,broader trend,34,387,659,"signals: named-law; cross-book-dup (34 windows, max fan-out 387)",China since Tiananmen : from Deng Xiaoping to Hu Jintao
6700,the-struggle-for-tiananmen-anatomy-of-the-1989-mass-movement,GROUNDED,1,named-law,broader trend,53,387,657,"signals: named-law; cross-book-dup (53 windows, max fan-out 387)",The struggle for Tiananmen : anatomy of the 1989 mass movement
6701,living-with-reform-china-since-1989,GROUNDED,1,named-law,broader trend,41,387,644,"signals: named-law; cross-book-dup (41 windows, max fan-out 387)",Living with Reform : China since 1989
6702,ba-mai-zhongguo-dui-xi-jinping-de-di-yi-shou-guan-cha,GROUNDED,1,named-law,broader trend,31,387,572,"signals: named-law; cross-book-dup (31 windows, max fan-out 387)",Ba mai Zhongguo : dui Xi Jinping de di yi shou guan cha
6703,mu-ji-tian-an-men-di-si-juan,GROUNDED,1,named-law,broader trend,36,387,525,"signals: named-law; cross-book-dup (36 windows, max fan-out 387)",Mu ji tian an men. Di si juan
6704,fang-zhu-ai-guo-ai-gang-de-xuan-nian,GROUNDED,1,named-law,broader trend | tensions surrounding | deemed sensitive,34,140,649,"signals: named-law; cross-book-dup (34 windows, max fan-out 140)",Fang zhu : Ai guo ai Gang de xuan nian
6705,kang-e-fa-hu-hai-zi-guang-chang-jue-shi-ri-ji,GROUNDED,1,named-law,broader trend,41,387,555,"signals: named-law; cross-book-dup (41 windows, max fan-out 387)","Kang e fa, hu hai zi : guang chang jue shi ri ji"
6706,qi-qing-shang-mian-zhong-gang-tai-yi-bai-zheng-zhi-ren-wu-man-xiang,GROUNDED,1,named-law,broader trend,15,74,482,"signals: named-law; cross-book-dup (15 windows, max fan-out 74)",Qi qing shang mian : Zhong Gang Tai yi bai zheng zhi ren wu man xiang
6707,zhongguo-ji-shi,GROUNDED,1,named-law,broader trend,40,387,559,"signals: named-law; cross-book-dup (40 windows, max fan-out 387)",Zhongguo ji shi
6708,shou-ku-yu-fan-kang-chen-jianmin-yu-zhong-shu-jian,GROUNDED,1,named-law,broader trend,35,387,633,"signals: named-law; cross-book-dup (35 windows, max fan-out 387)","Shou ku yu fan kang : Chen Jianmin, Yu zhong shu jian"
6709,tong-shi-gai-nian-gong-lue,GROUNDED,1,named-law,broader trend,60,387,593,"signals: named-law; cross-book-dup (60 windows, max fan-out 387)",Tong shi gai nian gong lüe
6710,ba-jiu-zhongguo-min-yun-jian-zheng-bao-gao-zhuan-ji-witness-reports-on-the-democratic-movement-of-china-89,GROUNDED,1,named-law,broader trend,24,387,575,"signals: named-law; cross-book-dup (24 windows, max fan-out 387)",Ba jiu Zhongguo min yun jian zheng bao gao zhuan ji = Witness reports on the Democratic Movement of China ʼ89
6711,zhonghua-renmin-gongheguo-shi-di-5-juan-li-shi-de-bian-ju-cong-wan-jiu-wei-ji-dao-fan-xiu-fang-xiu-1962-1965,GROUNDED,1,named-law,broader trend,38,387,669,"signals: named-law; cross-book-dup (38 windows, max fan-out 387)","Zhonghua Renmin Gongheguo shi. Di 5 juan, Li shi de bian ju : cong wan jiu wei ji dao fan xiu fang xiu, 1962-1965"
6712,xianggang-80-nian-dai-min-zhu-yun-dong-kou-shu-li-shi,GROUNDED,1,named-law,broader trend | deemed sensitive,39,387,733,"signals: named-law; cross-book-dup (39 windows, max fan-out 387)",Xianggang 80 nian dai min zhu yun dong kou shu li shi
6713,xiang-zhongguo-di-wen-ming-shuo-bu,GROUNDED,1,named-law,broader trend,33,387,460,"signals: named-law; cross-book-dup (33 windows, max fan-out 387)",Xiang Zhongguo di wen ming shuo bu
6714,sheng-du-shi-nian-shu-mao-mengjing-ming-ren-zhuan-fang-lu,GROUNDED,1,named-law,broader trend,38,387,477,"signals: named-law; cross-book-dup (38 windows, max fan-out 387)",Sheng du shi nian shu : Mao Mengjing ming ren zhuan fang lu
6715,yu-zhong-de-xianggang,GROUNDED,1,named-law,broader trend | tensions surrounding | deemed sensitive,29,140,600,"signals: named-law; cross-book-dup (29 windows, max fan-out 140)",Yu zhong de Xianggang
6716,ai-gang-shi-gan-de,GROUNDED,1,named-law,broader trend,38,76,640,"signals: named-law; cross-book-dup (38 windows, max fan-out 76)","Ai Gang, shi gan de!"
6718,zhongguo-ba-quan-de-lun-li-yu-xian-shi,GROUNDED,1,named-law,broader trend,27,387,512,"signals: named-law; cross-book-dup (27 windows, max fan-out 387)",Zhongguo ba quan de lun li yu xian shi
6720,xiang-xin-liu-si-shi-yi-zhou-nian-zhuan-hao,GROUNDED,1,named-law,tensions surrounding,12,74,628,"signals: named-law; cross-book-dup (12 windows, max fan-out 74)",Xiang xin : liu si shi yi zhou nian zhuan hao
6721,shi-dao-ren-sheng-zhi-wang-shi-jin-shi,GROUNDED,1,named-law,broader trend,43,387,546,"signals: named-law; cross-book-dup (43 windows, max fan-out 387)",Shi dao ren sheng zhi wang shi jin shi
6722,fa-zhi-xin-chao-yue-fa-lu-tiao-wen-yu-zhi-du-de-jia-zhi-liberal-xi-lie,GROUNDED,1,named-law,broader trend,49,387,607,"signals: named-law; cross-book-dup (49 windows, max fan-out 387)",Fa zhi xin: chao yue fa lü tiao wen yu zhi du de jia zhi : Liberal xi lie
6723,deng-bo-ye,GROUNDED,1,named-law,broader trend,48,387,580,"signals: named-law; cross-book-dup (48 windows, max fan-out 387)",Deng bo ye
6726,ba-jiu-zhongguo-min-yun-bao-zhang-guang-gao-zhuan-ji,GROUNDED,1,named-law,,30,387,625,"signals: named-law; cross-book-dup (30 windows, max fan-out 387)",Ba jiu Zhongguo min yun bao zhang guang gao zhuan ji
6727,zhonghua-renmin-gongheguo-shi-di-8-juan-nan-yi-ji-xu-de-ji-xu-ge-ming-cong-pi-lin-dao-pi-deng-1972-1976,GROUNDED,1,named-law,broader trend,39,387,477,"signals: named-law; cross-book-dup (39 windows, max fan-out 387)","Zhonghua Renmin Gongheguo shi. Di 8 juan, Nan yi ji xu de ""ji xu ge ming"" : cong pi Lin dao pi Deng, 1972-1976"
6729,yu-san-yun-dong-de-si-kao-zhi-lu,GROUNDED,1,named-law,broader trend,18,387,496,"signals: named-law; cross-book-dup (18 windows, max fan-out 387)",Yu san yun dong de si kao zhi lü
6730,xianggang-jiao-yu-da-ling-luo,GROUNDED,1,named-law,,25,74,570,"signals: named-law; cross-book-dup (25 windows, max fan-out 74)",Xianggang jiao yu da ling luo
6731,shi-fang-xianggang-rang-wo-men-huo-de-geng-hao,GROUNDED,1,named-law,,32,387,570,"signals: named-law; cross-book-dup (32 windows, max fan-out 387)",Shi fang Xianggang : rang wo men huo de geng hao!
6732,yi-zhi-cao-yi-dian-lu,GROUNDED,1,named-law,broader trend,39,387,458,"signals: named-law; cross-book-dup (39 windows, max fan-out 387)",Yi zhi cao yi dian lu
6733,qi-yue-shi-si-wo-zai-wangjiao-huo-dou-li,GROUNDED,1,named-law,broader trend,47,387,519,"signals: named-law; cross-book-dup (47 windows, max fan-out 387)","Qi yue shi si, wo zai Wangjiao huo dou li!!!"
6734,zhongguo-dui-wai-zheng-ce-cong-jiang-zemin-dao-xi-jinping,GROUNDED,1,named-law,broader trend,41,387,543,"signals: named-law; cross-book-dup (41 windows, max fan-out 387)",Zhongguo dui wai zheng ce : cong Jiang Zemin dao Xi Jinping
6735,liu-si-min-yun-shi,GROUNDED,1,named-law,broader trend,42,76,631,"signals: named-law; cross-book-dup (42 windows, max fan-out 76)",Liu si min yun shi
6736,zui-huai-de-shi-dai-zui-hao-de-shi-dai,GROUNDED,1,named-law,broader trend | This action reflects,37,387,524,"signals: named-law; cross-book-dup (37 windows, max fan-out 387)","Zui huai de shi dai, zui hao de shi dai"
6737,mie-yi-yuan-zheng-zhuan-1993-6-1997-3,GROUNDED,1,named-law,broader trend | tensions surrounding | deemed sensitive,43,140,553,"signals: named-law; cross-book-dup (43 windows, max fan-out 140)",Mie yi yuan zheng zhuan : 1993.6-1997.3
6738,zhe-yi-dai-ren-de-zhongguo-yi-shi,GROUNDED,1,named-law,broader trend,49,387,640,"signals: named-law; cross-book-dup (49 windows, max fan-out 387)",Zhe yi dai ren de Zhongguo yi shi
6739,sheng-nu-da-de-lan-de-ling-xin-cheng-bao,GROUNDED,1,named-law,,33,387,500,"signals: named-law; cross-book-dup (33 windows, max fan-out 387)",Sheng nu da de lan de ling xin cheng bao
6740,tong-shi-wo-zhu-chang,GROUNDED,1,named-law,broader trend,43,387,512,"signals: named-law; cross-book-dup (43 windows, max fan-out 387)",Tong shi wo zhu chang
6741,ba-jiu-zhongguo-min-yun-zhen-ya-po-hai-zhuan-ji-qi-kan-zi-liao,GROUNDED,1,named-law,,12,9,627,"signals: named-law; cross-book-dup (12 windows, max fan-out 9)",Ba jiu Zhongguo min yun zhen ya po hai zhuan ji : qi kan zi liao
6742,wo-zai-hafo-de-ri-zi,GROUNDED,1,named-law,broader trend,47,387,494,"signals: named-law; cross-book-dup (47 windows, max fan-out 387)",Wo zai Hafo de ri zi
6743,ping-xing-shi-kong-i-li-zu-ben-tu-de-guo-ji-shi-ye,GROUNDED,1,named-law,broader trend,18,74,577,"signals: named-law; cross-book-dup (18 windows, max fan-out 74)",Ping xing shi kong I. Li zu ben tu de guo ji shi ye
6744,ji-xing-guo-qing-qiang-guo-bu-qiang-min,GROUNDED,1,named-law,broader trend,29,387,588,"signals: named-law; cross-book-dup (29 windows, max fan-out 387)",Ji xing guo qing : qiang guo bu qiang min
6745,shou-zhu-zhe-yi-dai-de-si-kao-gei-gong-min-she-hui-de-tong-shi-jiao-yu,GROUNDED,1,named-law,broader trend,25,387,641,"signals: named-law; cross-book-dup (25 windows, max fan-out 387)",⁨Shou zhu zhe yi dai de si kao : gei gong min she hui de tong shi jiao yu
6746,breakazine-059-cui-lei-xianggang,GROUNDED,1,named-law,,17,387,572,"signals: named-law; cross-book-dup (17 windows, max fan-out 387)","Breakazine! 059, cui lei Xianggang"
6748,jiu-shen-de-kang-zheng-jue-wang-xianggang-de-zhe-xue-chu-lu,GROUNDED,1,named-law,,25,387,606,"signals: named-law; cross-book-dup (25 windows, max fan-out 387)",Jiu shen de kang zheng : jue wang Xianggang de zhe xue chu lu
6749,zhongguo-bu-wei-gao-guan,GROUNDED,1,named-law,broader trend,46,387,617,"signals: named-law; cross-book-dup (46 windows, max fan-out 387)",Zhongguo bu wei gao guan
6750,li-yi-yu-cui-zou-guo-bei-guan-er-ji-ji-de-ren-sheng,GROUNDED,1,named-law,broader trend,33,387,647,"signals: named-law; cross-book-dup (33 windows, max fan-out 387)",Li Yi yu cui : zou guo bei guan er ji ji de ren sheng
6751,kang-ming-shi-dai-de-ri-chang,GROUNDED,1,named-law,broader trend,36,129,668,"signals: named-law; cross-book-dup (36 windows, max fan-out 129)",Kang ming shi dai de ri chang
6754,tian-an-men-xue-an-jing-wei,GROUNDED,1,named-law,,28,387,579,"signals: named-law; cross-book-dup (28 windows, max fan-out 387)",Tian an men xue an jing wei
6755,gong-xin-shi-xia-cong-zheng-shi-ba-nian,GROUNDED,1,named-law,broader trend,50,387,616,"signals: named-law; cross-book-dup (50 windows, max fan-out 387)",Gong xin shi xia : cong zheng shi ba nian
6756,jie-dao-shang-zhang-peng-ren,GROUNDED,1,named-law,broader trend,36,387,467,"signals: named-law; cross-book-dup (36 windows, max fan-out 387)","Jie dao shang, zhang peng ren"
6758,xue-xi-dian-dian-xin,GROUNDED,1,named-law,broader trend | This action reflects | tensions surrounding,43,387,549,"signals: named-law; cross-book-dup (43 windows, max fan-out 387)",Xue xi dian dian xin
6759,xianggang-su-ming-yu-taiwan,GROUNDED,1,named-law,broader trend,30,387,574,"signals: named-law; cross-book-dup (30 windows, max fan-out 387)",Xianggang su ming yu Taiwan
6761,tiananmen-shang-kan-zhongguo,GROUNDED,1,named-law,,18,387,555,"signals: named-law; cross-book-dup (18 windows, max fan-out 387)",Tian'anmen shang kan Zhongguo
6762,zhi-shi-fen-zi-yu-zhongguo,GROUNDED,1,named-law,broader trend,35,387,629,"signals: named-law; cross-book-dup (35 windows, max fan-out 387)",Zhi shi fen zi yu Zhongguo
6763,qian-bei-de-fen-dou,GROUNDED,1,named-law,broader trend,37,387,499,"signals: named-law; cross-book-dup (37 windows, max fan-out 387)",Qian bei de fen dou
6764,zhang-zhe-10-da-xi-ai-zheng-zhi-ren-wu-diao-cha-bao-gao,GROUNDED,1,named-law,broader trend,27,140,488,"signals: named-law; cross-book-dup (27 windows, max fan-out 140)",Zhang zhe 10 da xi ai zheng zhi ren wu diao cha bao gao
6765,da-jiang-dong-qu-situ-hua-hui-yi-lu,GROUNDED,1,named-law,,29,387,517,"signals: named-law; cross-book-dup (29 windows, max fan-out 387)",Da jiang dong qu : Situ Hua hui yi lu
6766,qi-kan-xing-dou,GROUNDED,1,named-law,broader trend | tensions surrounding,34,76,684,"signals: named-law; cross-book-dup (34 windows, max fan-out 76)",Qi kan xing dou
6767,chai-lin-zhongguo-de-he-ping-dou-shi,GROUNDED,1,named-law,,30,387,657,"signals: named-law; cross-book-dup (30 windows, max fan-out 387)",Chai Lin : Zhongguo de he ping dou shi
6768,kai-tuo-tong-shi-zhi-shi-fen-zi-de-xianggang-lu,GROUNDED,1,named-law,broader trend,38,387,501,"signals: named-law; cross-book-dup (38 windows, max fan-out 387)",Kai tuo tong shi : zhi shi fen zi de Xianggang lu
6769,jin-yong-xiao-shuo-kan-ren-sheng,GROUNDED,1,named-law,broader trend,55,387,516,"signals: named-law; cross-book-dup (55 windows, max fan-out 387)",Jin Yong xiao shuo kan ren sheng
6770,zhan-zhong-wo-shi-tiao-tie,GROUNDED,1,named-law,broader trend,47,387,487,"signals: named-law; cross-book-dup (47 windows, max fan-out 387)","Zhan Zhong, wo shi tiao tie"
6771,min-zhu-shi-wen,GROUNDED,1,named-law,broader trend,38,387,485,"signals: named-law; cross-book-dup (38 windows, max fan-out 387)",Min zhu shi wen
6772,ai-gang-bu-ai-dang-bai-pi-shu,GROUNDED,1,named-law,broader trend,40,387,526,"signals: named-law; cross-book-dup (40 windows, max fan-out 387)",Ai Gang bu ai dang bai pi shu
6774,du-li-zhi-jing-shen-zi-you-zhi-si-xiang,GROUNDED,1,named-law,broader trend,30,60,658,"signals: named-law; cross-book-dup (30 windows, max fan-out 60)",Du li zhi jing shen : zi you zhi si xiang
