Rumble,"Hopkins, Ellen",,,,,Utah,Canyons School District,AY 2022-2023,Banned from Libraries and Classrooms,Formal Challenge
Rumble,"Hopkins, Ellen",,,,,Utah,Davis School District,November 2022,Banned from Libraries and Classrooms,Formal Challenge
Rumble,"Hopkins, Ellen",,,,,Texas,Keller Independent School District,January 2023,Banned from Libraries and Classrooms,Formal Challenge
Rumble,"Hopkins, Ellen",,,,,South Carolina,Beaufort County School District,October 2022,Banned Pending Investigation,Informal Challenge
Rumble,"Hopkins, Ellen",,,,,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
Rumble,"Hopkins, Ellen",,,,,Florida,Clay County School District,September 2022,Banned Pending Investigation,Formal Challenge
Rumble,"Hopkins, Ellen",,,,,Florida,Escambia County Public Schools,October 2022,Banned Pending Investigation,Formal Challenge
Rumble,"Hopkins, Ellen",,,,,Florida,Hernando County Schools,March 2023,Banned from Libraries and Classrooms,Administration
Rumble,"Hopkins, Ellen",,,,,Florida,Martin County Schools,March 2023,Banned from Libraries and Classrooms,Administration
Rumble,"Hopkins, Ellen",,,,,Florida,Volusia County Schools,June 2023,Banned from Libraries and Classrooms,Administration
Run Away With Me,"Gray, Mila",,,,Come Back to Me,Kansas,Gardner Edgerton School District 231,March 2023,Banned from Libraries and Classrooms,Formal Challenge
Russian Hacking in American Elections (Special Reports),"Harris, Duchess","Lusted, Marcia Amidon",,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Ruth and Naomi: A Bible Story,"Marzollo, Jean",,,,,Florida,Brevard Public Schools,June 2023,Banned from Libraries and Classrooms,Informal Challenge
S.E.X.: The All-You-Need-To-Know Progressive Sexuality Guide to Get You Through High School and College,"Corinna, Heather",,,,,Utah,Washington County School District,March 2023,Banned from Libraries and Classrooms,Administration
Salem Falls,"Picoult, Jodi",,,,,Florida,Martin County Schools,February 2023,Banned from Libraries and Classrooms,Formal Challenge
Salt to the Sea,"Sepetys, Ruta",,,,,Texas,Frisco Independent School District,October 2022,Banned from Libraries,Administration
Same-Sex Parents,"Duhig, Holly",,,,,Florida,Escambia County Public Schools,April 2023,Banned Pending Investigation,Formal Challenge
"Sarah, Who Loved Laughter","Quere, France","Marsh, Gwen","Duntze, Dorothee",,Tales of Heaven and Earth,Florida,Brevard Public Schools,June 2023,Banned from Libraries and Classrooms,Informal Challenge
Savage Inequalities: Children in America's Schools,"Kozol, Jonathan",,,,,Florida,Clay County School District,AY 2022-2023,Banned from Libraries and Classrooms,Administration/Formal Challenge
Saving the World & Other Extreme Sports,"Patterson, James",,,,Maximum Ride,Florida,Martin County Schools,February 2023,Banned from Libraries,Formal Challenge
Savor the Moment,"Roberts, Nora",,,,Bride Quartet,Florida,Martin County Schools,March 2023,Banned from Libraries and Classrooms,Formal Challenge
Scars,"Rainfield, Cheryl",,,,,Texas,Frisco Independent School District,October 2022,Banned from Libraries and Classrooms,Administration
Scars,"Rainfield, Cheryl",,,,,South Carolina,Beaufort County School District,October 2022,Banned Pending Investigation,Informal Challenge
Scars,"Rainfield, Cheryl",,,,,North Dakota,Williston Basin School District #7,September 2022,Banned Pending Investigation,Informal Challenge
Scars,"Rainfield, Cheryl",,,,,Florida,Clay County School District,September 2022,Banned Pending Investigation,Formal Challenge
Scars,"Rainfield, Cheryl",,,,,Florida,Escambia County Public Schools,September 2022,Banned Pending Investigation,Formal Challenge
Scars,"Rainfield, Cheryl",,,,,Florida,School District of Manatee County,August 2022,Banned from Libraries,Legislative Action
Scars,"Rainfield, Cheryl",,,,,Florida,Volusia County Schools,June 2023,Banned from Libraries and Classrooms,Administration
Scene of the Crime: Tracking Down Criminals with Forensic Science,"Newquist, H.P.",,,,,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
"Scenic Art for the Theatre: History, Tools and Techniques","Crabtree, Susan","Beundert, Peter",,,,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
School's Out - Forever,"Patterson, James",,,,Maximum Ride,Florida,Martin County Schools,February 2023,Banned from Libraries,Formal Challenge
Schooled,"Korman, Gordon",,,,,Texas,Frisco Independent School District,October 2022,Banned from Libraries,Administration
Scorpia,"Horowitz, Anthony",,,,Alex Rider Adventure,Texas,Frisco Independent School District,October 2022,Banned from Libraries,Administration
Scorpia Rising,"Horowitz, Anthony",,,,Alex Rider Adventure,Texas,Frisco Independent School District,October 2022,Banned from Libraries,Administration
Scott Pilgrim Vol. 5: Scott Pilgrim vs. the Universe,"O'Malley, Bryan Lee",,,,,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
Second Glance,"Picoult, Jodi",,,,,Florida,Martin County Schools,February 2023,Banned from Libraries and Classrooms,Formal Challenge
Secret Origins,"Lemire, Jeff",,"Ormston, Dean; Stewart, Dave",,Black Hammer,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
Seeing Gender: An Illustrated Guide to Identity and Expression,"Gottlieb, Iris",,,,,Virginia,Loudoun County Public Schools,November 2022,Banned from Libraries and Classrooms,Formal Challenge
Seek You: A Journey Through American Loneliness,"Radtke, Kristen",,,,,Missouri,Rockwood School District,August 2022,Banned from Libraries and Classrooms,Legislative Action
Seek You: A Journey Through American Loneliness,"Radtke, Kristen",,,,,Florida,Escambia County Public Schools,June 2023,Banned Pending Investigation,Formal Challenge
Separate Is Never Equal: Sylvia Mendez and Her Family’s Fight for Desegregation,"Tonatiuh, Duncan",,,,,Texas,Texarkana Independent School District,October 2022,Banned Pending Investigation,Informal Challenge
Separate Is Never Equal: Sylvia Mendez and Her Family’s Fight for Desegregation,"Tonatiuh, Duncan",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Sex (TLR),"Roleff, Tamara L.",,,,,Pennsylvania,Penncrest School District,February 2023,Banned from Libraries and Classrooms,Administration
"Sex is a Funny Word: A Book about Bodies, Feelings, and YOU","Silverberg, Cory",,"Smyth, Fiona",,,North Carolina,Cumberland County Schools,April 2023,Banned from Libraries and Classrooms,Administration
"Sex is a Funny Word: A Book about Bodies, Feelings, and YOU","Silverberg, Cory",,"Smyth, Fiona",,,Idaho,Kuna School District,February 2023,Banned Pending Investigation,Administration
"Sex is a Funny Word: A Book about Bodies, Feelings, and YOU","Silverberg, Cory",,"Smyth, Fiona",,,Florida,St. John's County School District,January 2023,Banned Pending Investigation,Formal Challenge
"Sex Plus: Learning, Loving, and Enjoying Your Body","Green, Laci",,,,,North Carolina,Charlotte-Mecklenburg Schools,February 2023,Banned Pending Investigation,Informal Challenge
"Sex Plus: Learning, Loving, and Enjoying Your Body","Green, Laci",,,,,Missouri,Rockwood School District,August 2022,Banned from Libraries and Classrooms,Legislative Action
Sex: An Uncensored Introduction,"Hasler, Nikol",,"Capozzola, Michael",,,Utah,Jordan School District,AY 2022-2023,Banned from Libraries and Classrooms,Formal Challenge
Shadow Kiss,"Mead, Richelle",,,,Vampire Academy,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Shadows on the Stars,"Barron, T. A.",,,,Merlin Saga,Texas,Frisco Independent School District,October 2022,Banned from Libraries,Administration
Shadowshaper,"Older, Daniel José",,,,The Shadowshaper Cypher,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Shadowsong,"Jae-Jones, S.",,,,Wintersong,Texas,Frisco Independent School District,October 2022,Banned from Libraries,Administration
Shakespeare's Hamlet: The Manga Edition,"Shakespeare, William","Sexton, Adam; Pantoja, Tintin",,,,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
Shatter Me,"Mafi, Tahereh",,,,Shatter Me,Virginia,Madison County Public Schools,January 2023,Banned from Libraries and Classrooms,Administration
Shattered Warrior,"Shinn, Sharon",,"Ostertag, Molly Knox",,,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
Shine,"Myracle, Lauren",,,,,Wisconsin,School District of Somerset,February 2023,Banned Pending Investigation,Formal Challenge
Shine,"Myracle, Lauren",,,,,Utah,Alpine School District,November 2022,Banned from Libraries and Classrooms,Legislative Action
Shine,"Myracle, Lauren",,,,,Utah,Davis School District,January 2023,Banned from Libraries and Classrooms,Formal Challenge
Shine,"Myracle, Lauren",,,,,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
Shine,"Myracle, Lauren",,,,,Utah,Washington County School District,July 2022,Banned from Libraries and Classrooms,Informal Challenge
Shine,"Myracle, Lauren",,,,,Texas,Frisco Independent School District,November 2022,Banned from Libraries and Classrooms,Administration
Shine,"Myracle, Lauren",,,,,South Carolina,Beaufort County School District,October 2022,Banned Pending Investigation,Informal Challenge
Shine,"Myracle, Lauren",,,,,Florida,Clay County School District,September 2022,Banned from Libraries and Classrooms,Formal Challenge
Shine,"Myracle, Lauren",,,,,Florida,Martin County Schools,February 2023,Banned from Libraries and Classrooms,Formal Challenge
Shine,"Myracle, Lauren",,,,,Florida,St. John's County School District,January 2023,Banned Pending Investigation,Formal Challenge
"Shirley Jackson's ""The Lottery"": The Authorized Graphic Adaptation","Hyman, Miles",,,,,Texas,Texarkana Independent School District,October 2022,Banned Pending Investigation,Informal Challenge
"Shirley Jackson's ""The Lottery"": The Authorized Graphic Adaptation","Hyman, Miles",,,,,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
Shiver,"Stiefvater, Maggie",,,,The Wolves of Mercy Falls,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Shout,"Anderson, Laurie Halse",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Shut Up!,"Reynolds, Marilyn",,,,Hamilton High,Florida,Orange County Public Schools,March 2023,Banned from Libraries and Classrooms,Formal Challenge
Silent Christmas,"Goffin, Josse",,,,,Florida,Brevard Public Schools,June 2023,Banned from Libraries and Classrooms,Informal Challenge
Simon vs. the Homo Sapiens Agenda,"Albertalli, Becky",,,,Simonverse,Utah,Canyons School District,AY 2022-2023,Banned from Libraries,Formal Challenge
Simon vs. the Homo Sapiens Agenda,"Albertalli, Becky",,,,Simonverse,Texas,Texarkana Independent School District,October 2022,Banned Pending Investigation,Informal Challenge
Simon vs. the Homo Sapiens Agenda,"Albertalli, Becky",,,,Simonverse,Michigan,Davison Community Schools,August 2022,Banned from Libraries and Classrooms,Informal Challenge
Simon vs. the Homo Sapiens Agenda,"Albertalli, Becky",,,,Simonverse,Florida,Escambia County Public Schools,September 2022,Banned Pending Investigation,Formal Challenge
Sing You Home,"Picoult, Jodi",,,,,Florida,Martin County Schools,February 2023,Banned from Libraries and Classrooms,Formal Challenge
Sirens,"Schulte, Mary",,,,Monsters,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
Skeleton Key,"Horowitz, Anthony",,,,Alex Rider Adventure,Texas,Frisco Independent School District,October 2022,Banned from Libraries,Administration
Skin,"Vrettos, Adrienne Maria",,,,,Texas,Frisco Independent School District,October 2022,Banned from Libraries and Classrooms,Administration
Skin,"Vrettos, Adrienne Maria",,,,,South Carolina,Beaufort County School District,October 2022,Banned Pending Investigation,Informal Challenge
Slaughterhouse-Five,"Vonnegut Jr., Kurt",,,,,Wisconsin,School District of Somerset,February 2023,Banned Pending Investigation,Formal Challenge
Slaughterhouse-Five,"Vonnegut Jr., Kurt",,,,,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
Slaughterhouse-Five,"Vonnegut Jr., Kurt",,,,,Utah,Washington County School District,February 2023,Banned from Libraries and Classrooms,Administration
Slaughterhouse-Five,"Vonnegut Jr., Kurt",,,,,North Dakota,Williston Basin School District #7,September 2022,Banned Pending Investigation,Informal Challenge
Slaughterhouse-Five,"Vonnegut Jr., Kurt",,,,,North Carolina,Pender County Schools,February 2023,Banned Pending Investigation,Administration
Slaughterhouse-Five,"Vonnegut Jr., Kurt",,,,,Nebraska,Plattsmouth Community Schools,April 2023,Banned Pending Investigation,Formal Challenge
Slaughterhouse-Five,"Vonnegut Jr., Kurt",,,,,Missouri,Independence School District,October 2022,Banned from Libraries,Legislative Action
Slaughterhouse-Five,"Vonnegut Jr., Kurt",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Slaughterhouse-Five,"Vonnegut Jr., Kurt",,,,,Florida,Escambia County Public Schools,September 2022,Banned Pending Investigation,Formal Challenge
Slaughterhouse-Five,"Vonnegut Jr., Kurt",,,,,Florida,St. John's County School District,January 2023,Banned Pending Investigation,Formal Challenge
Slaughterhouse-Five,"Vonnegut Jr., Kurt",,,,,Florida,Volusia County Schools,June 2023,Banned from Libraries and Classrooms,Administration
Slaughterhouse-Five: The Graphic Novel,"Vonnegut Jr., Kurt","North, Ryan","Monteys, Albert",,,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
